Ticker,Report Date,Publish Date,Revenue,Net Income,Operating Income (Loss)
NEM,2014-03-31,2014-04-25,1764000000,100000000,242000000
NEM,2014-06-30,2014-07-30,1765000000,180000000,247000000
NEM,2014-09-30,2014-10-30,1746000000,213000000,98000000
NEM,2014-12-31,2015-02-20,1544000000,15000000,524000000
NEM,2015-03-31,2015-04-24,1972000000,183000000,514000000
NEM,2015-06-30,2015-07-23,1908000000,72000000,430000000
NEM,2015-09-30,2015-10-29,1560000000,219000000,197000000
NEM,2015-12-31,2016-02-17,645000000,-254000000,-512000000
NEM,2016-03-31,2016-04-20,1462000000,52000000,204000000
NEM,2016-06-30,2016-07-20,1669000000,23000000,321000000
NEM,2016-09-30,2016-10-26,1791000000,-358000000,312000000
NEM,2016-12-31,2017-01-26,1758000000,-346000000,208000000
NEM,2017-03-31,2017-03-31,1690000000,47000000,287000000
NEM,2017-06-30,2017-07-25,1875000000,175000000,382000000
NEM,2017-09-30,2017-10-26,1879000000,206000000,325000000
NEM,2017-12-31,2018-02-22,1935000000,-542000000,311000000
NEM,2018-03-31,2018-04-26,1817000000,190000000,326000000
NEM,2018-06-30,2018-07-26,1662000000,292000000,228000000
NEM,2018-09-30,2018-10-25,1726000000,-145000000,257000000
NEM,2018-12-31,2019-02-21,2048000000,4000000,377000000
NEM,2019-03-31,2019-04-25,1803000000,86000000,356000000
NFLX,2009-06-30,2009-07-31,408509000,32443000,52664000
NFLX,2009-09-30,2009-10-26,423120000,30141000,47733000
NFLX,2009-12-31,2010-02-22,444542000,30913000,56168000
NFLX,2010-03-31,2010-04-28,493665000,32272000,58345000
NFLX,2010-06-30,2010-07-27,519819000,43519000,77342000
NFLX,2010-09-30,2010-10-26,553219000,37967000,69501000
NFLX,2010-12-31,2011-02-18,595922000,47095000,78453000
NFLX,2011-03-31,2011-04-27,718553000,60233000,102240000
NFLX,2011-06-30,2011-07-27,788610000,68214000,115114000
NFLX,2011-09-30,2011-10-27,821839000,62460000,96842000
NFLX,2011-12-31,2012-02-10,875575000,35219000,61872000
NFLX,2012-03-31,2012-04-27,869791000,-4584000,-1935000
NFLX,2012-06-30,2012-08-02,889163000,6164000,16154000
NFLX,2012-09-30,2012-10-30,905089000,7675000,16135000
NFLX,2012-12-31,2013-02-01,945239000,7897000,19638000
NFLX,2013-03-31,2013-04-26,1023961000,2689000,31822000
NFLX,2013-06-30,2013-07-25,1069372000,29471000,57117000
NFLX,2013-09-30,2013-10-25,1105999000,31822000,57120000
NFLX,2013-12-31,2014-02-03,1175230000,48421000,82288000
NFLX,2014-03-31,2014-04-23,1270089000,53115000,97595000
NFLX,2014-06-30,2014-07-22,1340407000,71018000,129600000
NFLX,2014-09-30,2014-10-20,1409432000,59295000,110407000
NFLX,2014-12-31,2015-01-29,1484728000,83371000,65046000
NFLX,2015-03-31,2015-04-17,1573129000,23696000,97456000
NFLX,2015-06-30,2015-07-17,1644694000,26335000,74835000
NFLX,2015-09-30,2015-10-16,1738355000,29432000,73641000
NFLX,2015-12-31,2016-01-28,1823333000,43178000,59894000
NFLX,2016-03-31,2016-04-20,1957736000,27658000,49453000
NFLX,2016-06-30,2016-07-19,2105204000,40755000,70370000
NFLX,2016-09-30,2016-10-20,2290188000,51517000,106036000
NFLX,2016-12-31,2017-01-27,2477541000,66748000,153934000
NFLX,2017-03-31,2017-04-20,2636635000,178222000,256942000
NFLX,2017-06-30,2017-07-19,2785464000,65600000,127807000
NFLX,2017-09-30,2017-10-18,2984859000,129590000,208627000
NFLX,2017-12-31,2018-01-29,3285755000,185517000,245303000
NFLX,2018-03-31,2018-04-18,3700856000,290124000,446578000
NFLX,2018-06-30,2018-07-18,3907270000,384349000,462213000
NFLX,2018-09-30,2018-10-18,3999374000,402835000,480668000
NFLX,2018-12-31,2019-01-29,4186841000,133934000,215767000
NFLX,2019-03-31,2019-04-18,4520992000,344052000,459084000
NOV,2009-06-30,2009-08-10,3010000000,220000000,541000000
NOV,2009-09-30,2009-11-06,3087000000,385000000,612000000
NOV,2009-12-31,2010-02-26,3134000000,394000000,589000000
NOV,2010-03-31,2010-05-07,3032000000,422000000,637000000
NOV,2010-06-30,2010-08-06,2941000000,401000000,590000000
NOV,2010-09-30,2010-11-05,3011000000,404000000,596000000
NOV,2010-12-31,2011-02-23,3172000000,440000000,624000000
NOV,2011-03-31,2011-05-06,3146000000,407000000,609000000
NOV,2011-06-30,2011-08-05,3513000000,481000000,708000000
NOV,2011-09-30,2011-11-04,3740000000,532000000,772000000
NOV,2011-12-31,2012-02-23,4259000000,574000000,848000000
NOV,2012-03-31,2012-05-08,4303000000,606000000,877000000
NOV,2012-06-30,2012-08-06,4734000000,605000000,879000000
NOV,2012-09-30,2012-11-02,5319000000,612000000,898000000
NOV,2012-12-31,2013-02-22,2838000000,668000000,735000000
NOV,2013-03-31,2013-05-07,5307000000,502000000,751000000
NOV,2013-06-30,2013-08-05,4680000000,531000000,713000000
NOV,2013-09-30,2013-11-04,4863000000,636000000,884000000
NOV,2013-12-31,2014-02-14,4371000000,658000000,851000000
NOV,2014-03-31,2014-05-05,4889000000,589000000,799000000
NOV,2014-06-30,2014-08-04,5255000000,619000000,913000000
NOV,2014-09-30,2014-11-03,5587000000,699000000,988000000
NOV,2014-12-31,2015-02-17,5709000000,595000000,1017000000
NOV,2015-03-31,2015-05-05,4820000000,310000000,570000000
NOV,2015-06-30,2015-08-05,3909000000,289000000,438000000
NOV,2015-09-30,2015-10-30,3306000000,155000000,289000000
NOV,2015-12-31,2016-02-19,2722000000,-1523000000,2000000
NOV,2016-03-31,2016-05-05,2189000000,-119000000,-189000000
NOV,2016-06-30,2016-08-03,1724000000,-217000000,-270000000
NOV,2016-09-30,2016-10-28,1646000000,-1362000000,-214000000
NOV,2016-12-31,2017-02-17,1692000000,-714000000,-766000000
NOV,2017-03-31,2017-04-28,1741000000,-122000000,-97000000
NOV,2017-06-30,2017-07-28,1759000000,-75000000,-62000000
NOV,2017-09-30,2017-10-27,1835000000,-26000000,-7000000
NOV,2017-12-31,2018-02-16,1969000000,-14000000,-111000000
NOV,2018-03-31,2018-04-27,1795000000,-68000000,-1000000
NOV,2018-06-30,2018-07-27,2106000000,24000000,52000000
NOV,2018-09-30,2018-10-26,2154000000,1000000,73000000
NOV,2018-12-31,2019-02-14,2398000000,12000000,87000000
NOV,2019-03-31,2019-04-26,1940000000,-77000000,-48000000
NTAP,2010-04-30,2010-06-13,1171800000,145100000,173900000
NTAP,2010-07-31,2010-09-13,1153700000,150700000,177900000
NTAP,2010-10-31,2010-12-06,1251000000,175400000,212900000
NTAP,2011-01-31,2011-03-04,1289600000,186400000,220900000
NTAP,2011-04-30,2011-06-23,1428300000,160600000,220100000
NTAP,2011-07-31,2011-09-01,1458200000,139800000,178400000
NTAP,2011-10-31,2011-12-05,1507000000,165600000,194100000
NTAP,2012-01-31,2012-03-05,1565500000,119600000,160000000
NTAP,2012-04-30,2012-06-19,1702500000,180400000,223800000
NTAP,2012-07-31,2012-08-30,1444600000,63800000,80200000
NTAP,2012-10-31,2012-11-30,1541200000,109600000,135300000
NTAP,2013-01-31,2013-02-28,1630100000,158100000,189600000
NTAP,2013-04-30,2013-06-17,1716500000,173800000,204400000
NTAP,2013-07-31,2013-08-29,1516200000,81600000,145300000
NTAP,2013-10-31,2013-11-26,1549900000,166800000,188000000
NTAP,2014-01-31,2014-02-26,1610000000,192100000,226700000
NTAP,2014-04-30,2014-06-17,1648900000,197500000,262000000
NTAP,2014-07-31,2014-08-28,1489000000,88000000,160000000
NTAP,2014-10-31,2014-11-25,1543000000,160000000,193000000
NTAP,2015-01-31,2015-02-25,1551000000,177000000,202000000
NTAP,2015-04-30,2015-06-12,1540000000,135000000,161000000
NTAP,2015-07-31,2015-09-08,1335000000,-30000000,1000000
NTAP,2015-10-31,2015-12-02,1445000000,114000000,146000000
NTAP,2016-01-31,2016-03-07,1386000000,153000000,167000000
NTAP,2016-04-30,2016-06-22,1380000000,-8000000,99000000
NTAP,2016-07-31,2016-09-02,1294000000,64000000,93000000
NTAP,2016-10-31,2016-12-02,1340000000,109000000,142000000
NTAP,2017-01-31,2017-02-28,1404000000,146000000,225000000
NTAP,2017-04-30,2017-06-20,1453000000,162000000,203000000
NTAP,2017-07-31,2017-08-29,1321000000,131000000,140000000
NTAP,2017-10-31,2017-11-29,1415000000,174000000,216000000
NTAP,2018-01-31,2018-02-22,1539000000,-479000000,272000000
NTAP,2018-04-30,2018-06-19,1644000000,290000000,312000000
NTAP,2018-07-31,2018-08-21,1474000000,283000000,273000000
NTAP,2018-10-31,2018-11-19,1517000000,241000000,286000000
NTAP,2019-01-31,2019-02-19,1563000000,249000000,311000000
NTAP,2019-04-30,2019-06-18,1592000000,396000000,313000000
NUE,2009-06-30,2009-08-10,2478028000,-133337000,-147000000
NUE,2009-09-30,2009-11-10,3120005000,-29538000,22874000
NUE,2009-12-31,2010-02-10,2937944000,58907000,138625000
NUE,2010-03-31,2010-05-11,3654842000,30964000,120201000
NUE,2010-06-30,2010-08-11,4195966000,90992000,200267000
NUE,2010-09-30,2010-11-10,4140069000,23495000,101424000
NUE,2010-12-31,2011-02-28,3853750000,-11359000,30398000
NUE,2011-03-31,2011-05-11,4833934000,159841000,313031000
NUE,2011-06-30,2011-08-10,5107809000,299773000,519204000
NUE,2011-09-30,2011-11-09,5252144000,181518000,349598000
NUE,2011-12-31,2012-02-28,4829677000,137056000,260059000
NUE,2012-03-31,2012-05-09,5072594000,145104000,273408000
NUE,2012-06-30,2012-08-08,5104199000,112299000,287402000
NUE,2012-09-30,2012-11-07,4801206000,110308000,234341000
NUE,2012-12-31,2013-02-28,4451274000,136908000,263487000
NUE,2013-03-31,2013-05-08,4550772000,84789000,186991000
NUE,2013-06-30,2013-08-07,4665588000,85145000,189975000
NUE,2013-09-30,2013-11-06,4940936000,147597000,283417000
NUE,2013-12-31,2014-02-28,4894750000,170494000,282338000
NUE,2014-03-31,2014-05-14,5108444000,111031000,243768000
NUE,2014-06-30,2014-08-13,5291075000,147041000,283054000
NUE,2014-09-30,2014-11-12,5701869000,245447000,446982000
NUE,2014-12-31,2015-02-27,5003753000,175818000,354628000
NUE,2015-03-31,2015-05-13,4399440000,67800000,163721000
NUE,2015-06-30,2015-08-12,4357609000,124755000,257714000
NUE,2015-09-30,2015-11-12,4225514000,227126000,399497000
NUE,2015-12-31,2016-02-26,3456713000,-338957000,-166031000
NUE,2016-03-31,2016-05-11,3715576000,87565000,205240000
NUE,2016-06-30,2016-08-10,4245772000,243620000,423549000
NUE,2016-09-30,2016-11-09,4290236000,305447000,513013000
NUE,2016-12-31,2017-02-28,3956538000,159639000,287344000
NUE,2017-03-31,2017-05-10,4815179000,356899000,583824000
NUE,2017-06-30,2017-08-09,5174769000,323048000,539414000
NUE,2017-09-30,2017-11-08,5170117000,254850000,406172000
NUE,2017-12-31,2018-02-28,5092328000,383891000,352466000
NUE,2018-03-31,2018-05-09,5568419000,354179000,543446000
NUE,2018-06-30,2018-08-08,6460774000,683153000,932209000
NUE,2018-09-30,2018-11-07,6742202000,676656000,1056069000
NUE,2018-12-31,2019-02-28,6295884000,646779000,902962000
NUE,2019-03-31,2019-05-08,6096624000,501806000,715153000
NVDA,2009-07-31,2009-08-20,776520000,-105302000,-110107000
NVDA,2009-10-31,2009-11-19,903206000,107577000,107845000
NVDA,2010-01-31,2010-03-09,982488000,131076000,134282000
NVDA,2010-04-30,2010-05-21,1001813000,137594000,147393000
NVDA,2010-07-31,2010-08-30,811208000,-140961000,-175207000
NVDA,2010-10-31,2010-12-07,843912000,84862000,103783000
NVDA,2011-01-31,2011-03-16,886376000,171651000,122778000
NVDA,2011-04-30,2011-05-27,962039000,135219000,154862000
NVDA,2011-07-31,2011-08-25,1016517000,151573000,174030000
NVDA,2011-10-31,2011-11-22,1066180000,178273000,197090000
NVDA,2012-01-31,2012-03-13,953194000,116025000,122317000
NVDA,2012-04-30,2012-05-23,924877000,60437000,72826000
NVDA,2012-07-31,2012-08-22,1044270000,119046000,139623000
NVDA,2012-10-31,2012-11-19,1204110000,209080000,252217000
NVDA,2013-01-31,2013-03-12,1106902000,173973000,183573000
NVDA,2013-04-30,2013-05-22,954739000,77891000,82781000
NVDA,2013-07-31,2013-08-21,977238000,96448000,105534000
NVDA,2013-10-31,2013-11-19,1053967000,118734000,140988000
NVDA,2014-01-31,2014-03-13,1144056000,146927000,166697000
NVDA,2014-04-30,2014-05-21,1103000000,137000000,151000000
NVDA,2014-07-31,2014-08-20,1103000000,128000000,163000000
NVDA,2014-10-31,2014-11-19,1225000000,173000000,213000000
NVDA,2015-01-31,2015-03-12,1251000000,193000000,232000000
NVDA,2015-04-30,2015-05-20,1151000000,134000000,176000000
NVDA,2015-07-31,2015-08-19,1153000000,26000000,165000000
NVDA,2015-10-31,2015-11-18,1305000000,246000000,253000000
NVDA,2016-01-31,2016-03-17,1401000000,208000000,284000000
NVDA,2016-04-30,2016-05-25,1305000000,208000000,246000000
NVDA,2016-07-31,2016-08-23,1428000000,261000000,319000000
NVDA,2016-10-31,2016-11-22,2004000000,542000000,639000000
NVDA,2017-01-31,2017-03-01,2173000000,655000000,733000000
NVDA,2017-04-30,2017-05-23,1937000000,507000000,554000000
NVDA,2017-07-31,2017-08-23,2230000000,583000000,688000000
NVDA,2017-10-31,2017-11-21,2636000000,838000000,895000000
NVDA,2018-01-31,2018-02-28,2911000000,1119000000,1073000000
NVDA,2018-04-30,2018-05-22,3207000000,1244000000,1295000000
NVDA,2018-07-31,2018-08-16,3123000000,1101000000,1157000000
NVDA,2018-10-31,2018-11-15,3181000000,1230000000,1058000000
NVDA,2019-01-31,2019-02-21,2205000000,566000000,294000000
NVDA,2019-04-30,2019-05-16,2220000000,394000000,358000000
ORCL,2009-05-31,2009-06-21,6861000000,1891000000,2976000000
ORCL,2009-08-31,2009-09-21,5054000000,1124000000,1794000000
ORCL,2009-11-30,2009-12-21,5858000000,1458000000,2302000000
ORCL,2010-02-28,2010-03-22,6404000000,1189000000,2183000000
ORCL,2010-05-31,2010-07-01,9504000000,2364000000,3559000000
ORCL,2010-08-31,2010-09-29,7502000000,1352000000,2129000000
ORCL,2010-11-30,2010-12-21,8582000000,1870000000,3006000000
ORCL,2011-02-28,2011-03-29,8764000000,2116000000,3109000000
ORCL,2011-05-31,2011-06-28,10774000000,3209000000,4484000000
ORCL,2011-08-31,2011-09-23,8374000000,1840000000,2803000000
ORCL,2011-11-30,2011-12-23,8792000000,2192000000,3168000000
ORCL,2012-02-29,2012-03-23,9039000000,2498000000,3419000000
ORCL,2012-05-31,2012-06-26,10916000000,3451000000,4667000000
ORCL,2012-08-31,2012-09-24,8181000000,2034000000,2766000000
ORCL,2012-11-30,2012-12-21,9094000000,2581000000,3481000000
ORCL,2013-02-28,2013-03-22,8958000000,2504000000,3408000000
ORCL,2013-05-31,2013-06-26,10947000000,3806000000,4777000000
ORCL,2013-08-31,2013-09-20,8372000000,2191000000,2939000000
ORCL,2013-11-30,2013-12-20,9275000000,2553000000,3479000000
ORCL,2014-02-28,2014-03-20,9307000000,2565000000,3600000000
ORCL,2014-05-31,2014-06-26,11321000000,3646000000,4965000000
ORCL,2014-08-31,2014-09-23,8596000000,2184000000,3057000000
ORCL,2014-11-30,2014-12-19,9598000000,2502000000,3573000000
ORCL,2015-02-28,2015-03-19,9327000000,2495000000,3439000000
ORCL,2015-05-31,2015-06-25,10705000000,2757000000,4220000000
ORCL,2015-08-31,2015-09-18,8448000000,1747000000,2768000000
ORCL,2015-11-30,2015-12-18,8993000000,2197000000,3043000000
ORCL,2016-02-29,2016-03-18,9012000000,2142000000,3153000000
ORCL,2016-05-31,2016-06-22,10594000000,2815000000,4140000000
ORCL,2016-08-31,2016-09-19,8595000000,1832000000,2754000000
ORCL,2016-11-30,2016-12-19,9035000000,2032000000,3163000000
ORCL,2017-02-28,2017-03-17,9205000000,2239000000,3150000000
ORCL,2017-05-31,2017-06-27,10893000000,3232000000,4209000000
ORCL,2017-08-31,2017-09-18,9187000000,2210000000,2957000000
ORCL,2017-11-30,2017-12-18,9621000000,2233000000,3378000000
ORCL,2018-02-28,2018-03-21,9771000000,-4024000000,3504000000
ORCL,2018-05-31,2018-06-22,11252000000,3406000000,4480000000
ORCL,2018-08-31,2018-09-19,9193000000,2265000000,2882000000
ORCL,2018-11-30,2018-12-19,9562000000,2333000000,3262000000
ORCL,2019-02-28,2019-03-18,8914000000,2745000000,3438000000
ORCL,2019-05-31,2019-06-21,8984000000,3740000000,4440000000
OXY,2009-06-30,2009-08-06,3687000000,682000000,1102000000
OXY,2009-09-30,2009-11-02,4104000000,927000000,1454000000
OXY,2009-12-31,2010-02-02,3950000000,938000000,1911000000
OXY,2010-03-31,2010-03-31,4616000000,1064000000,1817000000
OXY,2010-06-30,2010-08-05,4603000000,1063000000,1835000000
OXY,2010-09-30,2010-11-04,4763000000,1191000000,1970000000
OXY,2010-12-31,2011-02-04,5063000000,1212000000,2016000000
OXY,2011-03-31,2011-03-31,5726000000,1549000000,2524000000
OXY,2011-06-30,2011-08-04,6173000000,1817000000,2841000000
OXY,2011-09-30,2011-11-03,6006000000,1771000000,2694000000
OXY,2011-12-31,2012-02-03,6034000000,1634000000,2518000000
OXY,2012-03-31,2012-03-31,6268000000,1559000000,2612000000
OXY,2012-06-30,2012-08-06,5768000000,1328000000,2110000000
OXY,2012-09-30,2012-11-02,5965000000,1375000000,2154000000
OXY,2012-12-31,2013-02-02,2099000000,336000000,1033000000
OXY,2013-03-31,2013-03-31,5872000000,1355000000,2106000000
OXY,2013-06-30,2013-08-05,5962000000,1322000000,2013000000
OXY,2013-09-30,2013-10-30,6449000000,1583000000,2522000000
OXY,2013-12-31,2014-01-30,1887000000,1643000000,581000000
OXY,2014-03-31,2014-03-31,4968000000,1390000000,1856000000
OXY,2014-06-30,2014-08-05,5133000000,1431000000,1806000000
OXY,2014-09-30,2014-10-31,4904000000,1208000000,1594000000
OXY,2014-12-31,2015-01-31,4307000000,-3413000000,789000000
OXY,2015-03-31,2015-03-31,3089000000,-218000000,77000000
OXY,2015-06-30,2015-08-04,3469000000,176000000,409000000
OXY,2015-09-30,2015-10-30,3116000000,-2609000000,204000000
OXY,2015-12-31,2016-01-30,2806000000,-5178000000,-207000000
OXY,2016-03-31,2016-03-31,2123000000,78000000,-616000000
OXY,2016-06-30,2016-08-03,2531000000,-139000000,-222000000
OXY,2016-09-30,2016-11-01,2648000000,-241000000,-122000000
OXY,2016-12-31,2017-02-01,2788000000,-272000000,-76000000
OXY,2017-03-31,2017-05-04,2957000000,117000000,238000000
OXY,2017-06-30,2017-08-02,3060000000,507000000,148000000
OXY,2017-09-30,2017-11-01,2999000000,190000000,211000000
OXY,2017-12-31,2018-02-23,3492000000,497000000,498000000
OXY,2018-03-31,2018-05-08,3763000000,708000000,1049000000
OXY,2018-06-30,2018-08-08,4083000000,848000000,1133000000
OXY,2018-09-30,2018-11-05,5216000000,1869000000,1842000000
OXY,2018-12-31,2019-02-21,4762000000,706000000,1093000000
OXY,2019-03-31,2019-05-06,4004000000,631000000,1161000000
PG,2009-06-30,2009-07-28,18084000000,2471000000,3380000000
PG,2009-09-30,2009-10-29,19807000000,3307000000,4448000000
PG,2009-12-31,2010-01-28,21027000000,4659000000,4655000000
PG,2010-03-31,2010-04-30,19178000000,2585000000,3968000000
PG,2010-06-30,2010-08-13,17555000000,2185000000,2661000000
PG,2010-09-30,2010-10-28,20122000000,3081000000,4501000000
PG,2010-12-31,2011-01-28,21347000000,3333000000,4260000000
PG,2011-03-31,2011-04-29,19893000000,2873000000,3705000000
PG,2011-06-30,2011-08-10,19742000000,2510000000,3029000000
PG,2011-09-30,2011-10-27,21530000000,3024000000,4250000000
PG,2011-12-31,2012-01-27,21744000000,1690000000,4234000000
PG,2012-03-31,2012-04-27,20194000000,2411000000,3321000000
PG,2012-06-30,2012-08-08,18538000000,3631000000,2806000000
PG,2012-09-30,2012-10-25,20739000000,2814000000,3951000000
PG,2012-12-31,2013-01-25,22175000000,4057000000,4492000000
PG,2013-03-31,2013-04-24,20598000000,2566000000,3405000000
PG,2013-06-30,2013-08-08,16604000000,1875000000,2277000000
PG,2013-09-30,2013-10-25,20830000000,3027000000,4120000000
PG,2013-12-31,2014-01-24,21099000000,3428000000,4302000000
PG,2014-03-31,2014-04-23,19641000000,2609000000,3306000000
PG,2014-06-30,2014-08-08,12831000000,2579000000,2182000000
PG,2014-09-30,2014-10-24,18771000000,1990000000,3633000000
PG,2014-12-31,2015-01-27,18495000000,2372000000,3579000000
PG,2015-03-31,2015-04-23,16930000000,2153000000,3025000000
PG,2015-06-30,2015-08-07,16553000000,521000000,2840000000
PG,2015-09-30,2015-10-23,16527000000,2601000000,3768000000
PG,2015-12-31,2016-01-26,16915000000,3206000000,3853000000
PG,2016-03-31,2016-04-26,15755000000,2750000000,3318000000
PG,2016-06-30,2016-08-09,16102000000,1951000000,2502000000
PG,2016-09-30,2016-10-25,16518000000,2714000000,3771000000
PG,2016-12-31,2017-01-20,16856000000,7875000000,3875000000
